index	tourEndTo	tourIndex	tourStartTo	tourEndFrom	tourEndRange	tourStartFrom	tourStartRange	text	place	travelIndex	travelEndDay	travelEndYear	travelStartDay	travelEndMonth	travelStartYear	travelStartMonth	lng	lat	forced	lte	gte	parent
615	1782	1	1779	1782	FALSE	1779	FALSE	Florence (by 10 Nov. 1779)	Florence	1	10	1779	10	11	1779	11	11.2480006	43.7710332	FALSE			
615	1782	1	1779	1782	FALSE	1779	FALSE	Venice (12 Apr.-1 May 1780)	Venice	2	1	1780	12	5	1779	4	12.3155151	45.4408474	FALSE			
615	1782	1	1779	1782	FALSE	1779	FALSE	Vicenza (Jul. 1780)	Vicenza	3	0	1780	0	7	1780	7	11.5354214	45.5454787	FALSE			
615	1782	1	1779	1782	FALSE	1779	FALSE	Rome (Dec. 1781)	Rome	1	0	1781	0	12	1781	12	12.4801802	41.8723889	FALSE			
615	1782	1	1779	1782	FALSE	1779	FALSE	Venice (1 May 1782)	Venice	1	1	1782	1	5	1782	5	12.3155151	45.4408474	FALSE			
615	1782	1	1779	1782	FALSE	1779	FALSE	Rome (22 Jun.-Jul.)	Rome	2	0	1782	22	7	1782	6	12.4801802	41.8723889	FALSE			
615	1782	1	1779	1782	FALSE	1779	FALSE	Florence (Jul.)	Florence	3	0	1782	0	7	1782	7	11.2480006	43.7710332	FALSE			
616	1757	1	1757	1757	FALSE	1757	FALSE	Venice (18 Apr.-18 May; ASV IS 758)	Venice	1	18	1757	18	5	1757	4	12.3155151	45.4408474	FALSE			
617	1722	1	1721	1722	FALSE	1721	FALSE	Naples (Mar. 1721)	Naples	1	0	1721	0	3	1721	3	14.2681244	40.8517746	FALSE			
617	1722	1	1721	1722	FALSE	1721	FALSE	Rome (24 Apr.-3 Nov. 1721)	Rome	2	3	1721	24	11	1721	4	12.4801802	41.8723889	FALSE			
617	1722	1	1721	1722	FALSE	1721	FALSE	Bologna (by 6 May 1722)	Bologna	3	6	1722	6	5	1722	5	11.3426163	44.494887	FALSE			
619	1793	1	1793	1793	FALSE	1793	FALSE	Venice (14 Jan.-4 Apr.; ASV IS 767)	Venice	1	4	1793	14	4	1793	1	12.3155151	45.4408474	FALSE			
620	1785	1	1785	1784	TRUE	1784	TRUE	"(visited France, Spain,Italy after being discharged from the navy in July 1783; DNB)"	Italy	1	0	0	0	0	0	0	12.56738	41.87194	TRUE	1784-0-0	1784-0-0	
621	1716	1	1691	1716	FALSE	1691	FALSE	Venice	Venice	1	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1716-0-0	1691-0-0	
623	1786	1	1785	1786	FALSE	1785	FALSE	Turin (20 Nov. 1785)	Turin	1	20	1785	20	11	1785	11	7.6868565	45.070312	FALSE			
623	1786	1	1785	1786	FALSE	1785	FALSE	Rome (winter 1785-6)	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1786-0-0	1785-11-20	
627	1718	1	1718	1718	FALSE	1718	FALSE	Genoa (10-23 Apr.)	Genoa	1	23	1718	10	4	1718	4	8.946256	44.4056499	FALSE			
627	1718	1	1718	1718	FALSE	1718	FALSE	Leghorn (29 Apr.)	Leghorn	2	29	1718	29	4	1718	4	10.416111	43.520833	FALSE			
628	1771	1	1771	1771	FALSE	1771	FALSE	Capua (25 Oct.: with John Brown; ASN CRA 1259)	Capua	1	25	1771	25	10	1771	10	14.2130486	41.1061258	FALSE			
629	1716	1	1680	1716	FALSE	1680	FALSE	Venice	Venice	1	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1716-0-0	1680-0-0	
630	1780	1	1771	1780	FALSE	1771	FALSE	Rome (1771-24 Apr. 1772)	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1771-4-26	1771-0-0	
630	1780	1	1771	1780	FALSE	1771	FALSE	Montecassino	Montecassino	3	0	0	0	0	0	0	14.795229	40.705838	FALSE	1771-4-26	1771-0-0	
630	1780	1	1771	1780	FALSE	1771	FALSE	Capua (26 Apr.)	Capua	4	26	1771	26	4	1771	4	14.2130486	41.1061258	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Naples (27 Apr.-11 May)	Naples	5	11	1771	27	5	1771	4	14.2681244	40.8517746	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Foggia (16 May)	Foggia	6	16	1771	16	5	1771	5	15.5446302	41.4621984	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Bari (20 May)	Bari	7	20	1771	20	5	1771	5	16.8718715	41.1171432	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Brindisi (22-23 May)	Brindisi	8	23	1771	22	5	1771	5	17.9417616	40.6327278	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Lecce (25 May)	Lecce	9	25	1771	25	5	1771	5	18.1750161	40.3515155	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Otranto (27-29 May)	Otranto	10	29	1771	27	5	1771	5	18.4911678	40.1438978	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Gallipoli (30 May-4 Jun.)	Gallipoli	11	4	1771	30	6	1771	5	17.9926137	40.0558508	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Veterano (5 Jun.)	Veterano	12	5	1771	5	6	1771	6			FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Taranto (6-9 Jun.)	Taranto	13	0	0	6	0	1771	6	17.2470303	40.4643606	FALSE	1771-6-13		
630	1780	1	1771	1780	FALSE	1771	FALSE	Cosenza (13-16 Jun.)	Cosenza	14	16	1771	13	6	1771	6	16.2537357	39.2982629	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Amantea (18-19 Jun.)	Amantea	15	19	1771	18	6	1771	6	16.0730192	39.1357969	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Tropea (19 Jun.)	Tropea	16	19	1771	19	6	1771	6	15.8972233	38.6769938	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Sicily (Jun.-10 Jul.-)	Sicily	17	10	1771	0	7	1771	6	14.0153557	37.5999938	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Sicily (by 3 Aug.-1 Sep.)	Sicily	18	1	1771	3	9	1771	8	14.0153557	37.5999938	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Naples (14 Sep.-Dec. 1772)	Naples	19	0	1772	14	12	1772	9	14.2681244	40.8517746	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Rome (1773-6)	Rome	20	0	1776	0	0	1773	0	12.4801802	41.8723889	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Florence (by 31 Aug. 1776-Jan. 1780)	Florence	21	0	1780	31	1	1776	8	11.2480006	43.7710332	FALSE			
630	1780	1	1771	1780	FALSE	1771	FALSE	Venice in 1779	Venice in 1779	1	0	0	0	0	0	0	12.5362156	45.670659		1780-0-0	1780-1-0	21
632	1790	1	1789	1790	FALSE	1789	FALSE	Pisa (by 2 Dec. 1790)	Pisa	1	2	1790	2	12	1790	12	10.4016888	43.7228386	FALSE			
634	1740	1	1700	1740	FALSE	1700	FALSE	Venice	Venice	1	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1740-0-0	1700-0-0	
636	1791	1	1791	1791	FALSE	1791	FALSE	Florence	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1791-3-10	1791-0-0	
636	1791	1	1791	1791	FALSE	1791	FALSE	"Siena (10 Mar.: 'L'abilissimo giovinetto Sig.Pietro Brown', a harpist, came from Florence to perform in Siena; Gazz. Tosc.)"	Siena	2	10	1791	10	3	1791	3	11.3307574	43.318809	FALSE			
637	1734	1	1698	1734	FALSE	1698	FALSE	Venice	Venice	1	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1734-0-0	1698-0-0	
638	1759	1	1759	1759	FALSE	1759	FALSE	"Rome ('on her way'; Hayward List, 12)"	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1789-12-0	1759-0-0	
638	1790	2	1789	1790	FALSE	1789	FALSE	Rome (Dec. 1789-Feb. 1790)	Rome	1	0	1790	0	2	1789	12	12.4801802	41.8723889	FALSE			
638	1790	2	1789	1790	FALSE	1789	FALSE	Florence (May)	Florence	2	0	1790	0	5	1790	5	11.2480006	43.7710332	FALSE			
638	1790	2	1789	1790	FALSE	1789	FALSE	Pisa (Oct.)	Pisa	3	0	1790	0	10	1790	10	10.4016888	43.7228386	FALSE			
639	1768	1	1768	1768	FALSE	1768	FALSE	Naples (-Mar.-Dec.-)	Naples	1	0	1768	0	12	1768	3	14.2681244	40.8517746	FALSE			
640	1705	1	1705	1705	FALSE	1705	FALSE															
640	1712	2	1712	1712	FALSE	1712	FALSE	"Rome (dealer in virt‚àöœÄ; Shaftesbury 1988, 162, 187, 213, 218)"	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1744-9-0	--	
640	1744	3	1744	1744	FALSE	1744	FALSE	"Venice (Sep.-Oct.: with Martin, another Irishman; Drummond, Travels, 74)"	Venice	1	0	1744	0	10	1744	9	12.3155151	45.4408474	FALSE			
640	1773	4	1773	1773	FALSE	1773	FALSE	"Rome (May) (see Elizabeth, Duchess of Beaufort)"	Rome	1	0	1773	0	5	1773	5	12.4801802	41.8723889	FALSE			
640	1776	5	1776	1776	FALSE	1776	FALSE	Venice (16 May; ASV IS 760)	Venice	1	16	1776	16	5	1776	5	12.3155151	45.4408474	FALSE			
640	1776	6	1776	1776	FALSE	1776	FALSE	"Florence (Oct.: 'Monsieur Browon'; Wal.Corr., 24:251n4)"	Florence	1	0	1776	0	10	1776	10	11.2480006	43.7710332	FALSE			
640	1783	7	1782	1783	FALSE	1782	FALSE	Rome (Dec. 1782)	Rome	1	0	1782	0	12	1782	12	12.4801802	41.8723889	FALSE			
641	1706	1	1706	1706	FALSE	1706	FALSE	Venice (21 Nov.-)	Venice	1	21	1706	21	11	1706	11	12.3155151	45.4408474	FALSE			
642	1712	1	1697	1712	FALSE	1697	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1712-0-0	1697-0-0	
643	1776	1	1776	1776	FALSE	1776	FALSE	Venice (28 Apr.)	Venice	1	28	1776	28	4	1776	4	12.3155151	45.4408474	FALSE			
644	1753	1	1753	1753	FALSE	1753	FALSE	Turin (by 18 Oct.)	Turin	1	18	1753	18	10	1753	10	7.6868565	45.070312	FALSE			
644	1753	1	1753	1753	FALSE	1753	FALSE	Florence	Florence	2	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1776-5-16	1753-10-18	
644	1753	1	1753	1753	FALSE	1753	FALSE	Rome	Rome	3	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1776-5-16	1753-10-18	
644	1777	2	1776	1777	FALSE	1776	FALSE	Venice (16 May 1776)	Venice	1	16	1776	16	5	1776	5	12.3155151	45.4408474	FALSE			
644	1777	2	1776	1777	FALSE	1776	FALSE	Rome (by 18 Dec. 1776-)	Rome	2	18	1776	18	12	1776	12	12.4801802	41.8723889	FALSE			
645	1794	1	1794	1794	FALSE	1794	FALSE	"Rome (with Capt. Head,Lt. Pierce Butler, he appears in Northcote's Presentation of British Officers to Pope Pius VI in 1794 ,; Northcote Memorials, 276, no.349)"	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1794-0-0	1794-0-0	
646	1776	1	1776	1776	FALSE	1776	FALSE	Venice (14 May: 'Williams Browne con 4 figli'; ASV IS 760)	Venice	1	14	1776	14	5	1776	5	12.3155151	45.4408474	FALSE			
647	1718	1	1718	1718	FALSE	1718	FALSE	"Padua (31 May: surgeon on The Martin, with Samuel Bagwell; Brown 1583)"	Padua	1	31	1718	31	5	1718	5	11.8767611	45.4064349	FALSE			
648	1782	1	1782	1782	FALSE	1782	FALSE	"Florence (1 Jan.: 'Mr Browne','Capt. Merly', attend the 'gran gala con baciamano'; Gazz.Tosc.)"	Florence	1	1	1782	1	1	1782	1	11.2480006	43.7710332	FALSE			
649	1711	1	1710	1711	FALSE	1710	FALSE	Padua (3 Dec. 1710)	Padua	1	3	1710	3	12	1710	12	11.8767611	45.4064349	FALSE			
649	1711	1	1710	1711	FALSE	1710	FALSE	Venice (5 Dec. 1710-)	Venice	2	5	1710	5	12	1710	12	12.3155151	45.4408474	FALSE			
649	1711	1	1710	1711	FALSE	1710	FALSE	Rome (6 Apr. 1711)	Rome	3	6	1711	6	4	1711	4	12.4801802	41.8723889	FALSE			
649	1711	1	1710	1711	FALSE	1710	FALSE	Naples (Apr.)	Naples	4	0	1711	0	4	1711	4	14.2681244	40.8517746	FALSE			
649	1711	1	1710	1711	FALSE	1710	FALSE	Rome (10 May-3 Jul.)	Rome	5	3	1711	10	7	1711	5	12.4801802	41.8723889	FALSE			
650	1748	1	1744	1748	FALSE	1744	FALSE	Florence (by 21 Jul. 1744)	Florence	1	21	1744	21	7	1744	7	11.2480006	43.7710332	FALSE			
650	1748	1	1744	1748	FALSE	1744	FALSE	Naples (two years)	Naples	2	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1748-3-0	1744-7-21	
650	1748	1	1744	1748	FALSE	1744	FALSE	Rome	Rome	3	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1748-3-0	1744-7-21	
650	1748	1	1744	1748	FALSE	1744	FALSE	Florence (-Mar. 1748)	Florence	4	0	1748	0	3	1748	3	11.2480006	43.7710332	FALSE			
651	1732	1	1732	1732	FALSE	1732	FALSE	"Florence (4 Nov.: d. while travelling to Naples with his wife; SP 98/32, f.456)"	Florence	1	4	1732	4	11	1732	11	11.2480006	43.7710332	FALSE			
652	1716	1	1716	1716	FALSE	1716	FALSE	Padua (21 Dec.)	Padua	1	21	1716	21	12	1716	12	11.8767611	45.4064349	FALSE			
653	1766	1	1766	1766	FALSE	1766	FALSE	Venice (3-10 May; ASV IS 758)	Venice	1	10	1766	3	5	1766	5	12.3155151	45.4408474	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Turin (by Oct. 1790)	Turin	2	0	1790	0	10	1790	10	7.6868565	45.070312	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Genoa	Genoa	3	0	0	0	0	0	0	8.946256	44.4056499	FALSE	1790-10-13	1790-10-0	
654	1795	1	1790	1795	FALSE	1790	FALSE	Milan (by 13 Oct.)	Milan	4	13	1790	13	10	1790	10	9.1859243	45.4654219	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Bologna	Bologna	5	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1790-11-0	1790-10-13	
654	1795	1	1790	1795	FALSE	1790	FALSE	Florence	Florence	6	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1790-11-0	1790-10-13	
654	1795	1	1790	1795	FALSE	1790	FALSE	Genoa (Nov.)	Genoa	7	0	1790	0	11	1790	11	8.946256	44.4056499	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Pisa (2 Dec. 1790-14 Feb. 1791)	Pisa	8	14	1791	2	2	1790	12	10.4016888	43.7228386	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Florence	Florence	9	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1791-4-23	1791-2-14	
654	1795	1	1790	1795	FALSE	1790	FALSE	Leghorn	Leghorn	10	0	0	0	0	0	0	10.416111	43.520833	FALSE	1791-4-23	1791-2-14	
654	1795	1	1790	1795	FALSE	1790	FALSE	Siena	Siena	11	0	0	0	0	0	0	11.3307574	43.318809	FALSE	1791-4-23	1791-2-14	
654	1795	1	1790	1795	FALSE	1790	FALSE	Rome (23 Apr.-14 May)	Rome	12	14	1791	23	5	1791	4	12.4801802	41.8723889	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Florence (30 May-6 Jun.)	Florence	13	6	1791	30	6	1791	5	11.2480006	43.7710332	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Bologna	Bologna	14	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1791-6-18	1791-6-6	
654	1795	1	1790	1795	FALSE	1790	FALSE	Milan (18 Jun.)	Milan	15	18	1791	18	6	1791	6	9.1859243	45.4654219	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Verona (28 Sep.)	Verona	16	28	1791	28	9	1791	9	10.9916215	45.4383842	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Mantua	Mantua	17	0	0	0	0	0	0	10.7913751	45.1564168	FALSE	1791-11-2	1791-9-28	
654	1795	1	1790	1795	FALSE	1790	FALSE	Venice	Venice	18	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1791-11-2	1791-9-28	
654	1795	1	1790	1795	FALSE	1790	FALSE	Leghorn	Leghorn	19	0	0	0	0	0	0	10.416111	43.520833	FALSE	1791-11-2	1791-9-28	
654	1795	1	1790	1795	FALSE	1790	FALSE	Rome (2 Nov.)	Rome	20	2	1791	2	11	1791	11	12.4801802	41.8723889	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Naples (2 Dec. 1791-20 Mar. 1792) Sicily (Mar.-Apr.)	Naples	21	20	1792	2	3	1791	12	14.2681244	40.8517746	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Rome (9 May)	Rome	22	9	1792	9	5	1792	5	12.4801802	41.8723889	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Bologna (21 May)	Bologna	23	21	1792	21	5	1792	5	11.3426163	44.494887	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Venice (24 May)	Venice	24	24	1792	24	5	1792	5	12.3155151	45.4408474	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Udine (6 Jun.)	Udine	25	6	1792	6	6	1792	6	13.2345794	46.0710668	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Florence (13-22 Oct.)	Florence	26	22	1792	13	10	1792	10	11.2480006	43.7710332	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Rome (31 Oct.)	Rome	27	31	1792	31	10	1792	10	12.4801802	41.8723889	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Naples (20 Nov. 1792-15 Jan. 1793)	Naples	28	15	1793	20	1	1792	11	14.2681244	40.8517746	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Rome (20 Feb.-22 Mar.)	Rome	29	22	1793	20	3	1793	2	12.4801802	41.8723889	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Florence (27 Apr.-6 Aug.)	Florence	30	6	1793	27	8	1793	4	11.2480006	43.7710332	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Parma (Sep.)	Parma	31	0	1793	0	9	1793	9	10.3279036	44.801485	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Rome (6-9 Nov.)	Rome	32	0	0	6	0	1793	11	12.4801802	41.8723889	FALSE	1793-11-16		
654	1795	1	1790	1795	FALSE	1790	FALSE	Naples (16 Nov. 1793-11 Mar. 1794)	Naples	33	11	1794	16	3	1793	11	14.2681244	40.8517746	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Rome (22 Mar.-Apr.)	Rome	34	0	1794	22	4	1794	3	12.4801802	41.8723889	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Florence (by 10 May-4 Oct.)	Florence	35	4	1794	10	10	1794	5	11.2480006	43.7710332	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Leghorn (Oct.)	Leghorn	36	0	1794	0	10	1794	10	10.416111	43.520833	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Rome (by 13 Nov.)	Rome	37	13	1794	13	11	1794	11	12.4801802	41.8723889	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Naples (Dec. 1794)	Naples	38	0	1794	0	12	1794	12	14.2681244	40.8517746	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Bologna (May 1795)	Bologna	39	0	1795	0	5	1795	5	11.3426163	44.494887	FALSE			
654	1795	1	1790	1795	FALSE	1790	FALSE	Venice (1-9 May)	Venice	40	19	1795	1	5	1795	5	12.3155151	45.4408474	FALSE			
655	1782	1	1781	1782	FALSE	1781	FALSE	Venice (15 Dec. 1781)	Venice	1	15	1781	15	12	1781	12	12.3155151	45.4408474	FALSE			
655	1782	1	1781	1782	FALSE	1781	FALSE	Turin (by 26 Mar. 1782)	Turin	2	26	1782	26	3	1782	3	7.6868565	45.070312	FALSE			
656	1763	1	1762	1763	FALSE	1762	FALSE	Turin (15 Jul. 1762)	Turin	1	15	1762	15	7	1762	7	7.6868565	45.070312	FALSE			
656	1763	1	1762	1763	FALSE	1762	FALSE	Parma	Parma	2	0	0	0	0	0	0	10.3279036	44.801485	FALSE	1762-8-0	1762-7-15	
656	1763	1	1762	1763	FALSE	1762	FALSE	Bologna	Bologna	3	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1762-8-0	1762-7-15	
656	1763	1	1762	1763	FALSE	1762	FALSE	Rome (Aug.-Sep.)	Rome	4	0	1762	0	9	1762	8	12.4801802	41.8723889	FALSE			
656	1763	1	1762	1763	FALSE	1762	FALSE	Rome (Sep.)	Rome	5	0	1762	0	9	1762	9	12.4801802	41.8723889	FALSE			
656	1763	1	1762	1763	FALSE	1762	FALSE	Leghorn	Leghorn	6	0	0	0	0	0	0	10.416111	43.520833	FALSE	1762-10-0	1762-9-0	
656	1763	1	1762	1763	FALSE	1762	FALSE	Florence (Oct.-Dec. 1762)	Florence	7	0	1762	0	12	1762	10	11.2480006	43.7710332	FALSE			
656	1763	1	1762	1763	FALSE	1762	FALSE	Naples (Jan. 1763)	Naples	8	0	1763	0	1	1763	1	14.2681244	40.8517746	FALSE			
656	1763	1	1762	1763	FALSE	1762	FALSE	Paestum	Paestum	9	0	0	0	0	0	0	15.0071628	40.4231513	FALSE	1763-3-0	1763-1-0	
656	1763	1	1762	1763	FALSE	1762	FALSE	Rome	Rome	10	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1763-3-0	1763-1-0	
656	1763	1	1762	1763	FALSE	1762	FALSE	Florence	Florence	11	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1763-3-0	1763-1-0	
656	1763	1	1762	1763	FALSE	1762	FALSE	Leghorn (Mar.)	Leghorn	12	0	1763	0	3	1763	3	10.416111	43.520833	FALSE			
656	1774	2	1773	1774	FALSE	1773	FALSE	Bologna	Bologna	1	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1773-10-0	1763-3-0	
656	1774	2	1773	1774	FALSE	1773	FALSE	Florence (Oct. 1773)	Florence	2	0	1773	0	10	1773	10	11.2480006	43.7710332	FALSE			
656	1774	2	1773	1774	FALSE	1773	FALSE	Rome (Nov.-Dec. 1773)	Rome	3	0	1773	0	12	1773	11	12.4801802	41.8723889	FALSE			
656	1774	2	1773	1774	FALSE	1773	FALSE	Florence (by 7 Jan. 1774)	Florence	4	7	1774	7	1	1774	1	11.2480006	43.7710332	FALSE			
656	1774	2	1773	1774	FALSE	1773	FALSE	Venice (by 29 Jan.)	Venice	5	29	1774	29	1	1774	1	12.3155151	45.4408474	FALSE			
657	1797	1	1797	1797	FALSE	1797	FALSE	"Venice (3-5 Jan.: with Capt. Nathaniel Burslem,Lt. Rudolph Copley; ASV IS 780)"	Venice	1	0	0	3	0	1797	1	12.3155151	45.4408474	FALSE	1797-0-0		
658	1701	1	1700	1701	FALSE	1700	FALSE	Genoa	Genoa	1	0	0	0	0	0	0	8.946256	44.4056499	FALSE	1700-4-17	1700-0-0	
658	1701	1	1700	1701	FALSE	1700	FALSE	Rome (by 17 Apr. 1700-_Aug. 1701)	Rome	2	0	1701	17	8	1700	4	12.4801802	41.8723889	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Rome (by Mar. 1751)	Rome	1	0	1751	0	3	1751	3	12.4801802	41.8723889	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Lucca (26 Sep.)	Lucca	2	26	1751	26	9	1751	9	10.4950609	43.8376211	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Venice (12 Jan. 1752)	Venice	3	12	1752	12	1	1752	1	12.3155151	45.4408474	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Rome (Jan.-May)	Rome	4	0	1752	0	5	1752	1	12.4801802	41.8723889	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Naples (Jun.)	Naples	5	0	1752	0	6	1752	6	14.2681244	40.8517746	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Florence (Aug.-)	Florence	6	0	1752	0	8	1752	8	11.2480006	43.7710332	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Lucca (Oct.)	Lucca	7	0	1752	0	10	1752	10	10.4950609	43.8376211	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Florence (20-30 Oct.)	Florence	8	30	1752	20	10	1752	10	11.2480006	43.7710332	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Milan (Nov. 1752-spring 1753)	Milan	9	0	1753	0	0	1752	11	9.1859243	45.4654219	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Bologna	Bologna	10	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1753-6-18	1753-0-0	
659	1753	1	1751	1753	FALSE	1751	FALSE	Padua (18 Jun.)	Padua	11	18	1753	18	6	1753	6	11.8767611	45.4064349	FALSE			
659	1753	1	1751	1753	FALSE	1751	FALSE	Bologna	Bologna	12	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1753-8-8	1753-6-18	
659	1753	1	1751	1753	FALSE	1751	FALSE	Florence	Florence	13	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1753-8-8	1753-6-18	
659	1753	1	1751	1753	FALSE	1751	FALSE	Siena (by 8 Aug.)	Siena	14	8	1753	8	8	1753	8	11.3307574	43.318809	FALSE			
660	1750	1	1745	1750	FALSE	1745	FALSE	Florence	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1750-0-0	1745-0-0	
660	1750	1	1745	1750	FALSE	1745	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1750-0-0	1745-0-0	
661	1758	1	1757	1758	FALSE	1757	FALSE	Florence	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1757-9-0	1757-0-0	
661	1758	1	1757	1758	FALSE	1757	FALSE	Rome (Sep. 1757)	Rome	2	0	1757	0	9	1757	9	12.4801802	41.8723889	FALSE			
661	1758	1	1757	1758	FALSE	1757	FALSE	Rome (Easter 1758)	Rome	3	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1758-0-0	1757-9-0	
662	1706	1	1703	1706	FALSE	1703	FALSE	Rome (16 Jun. 1703-15 Sep. 1704)	Rome	1	15	1704	16	9	1703	6	12.4801802	41.8723889	FALSE			
662	1706	1	1703	1706	FALSE	1703	FALSE	Padua (24 Sep.)	Padua	2	24	1704	24	9	1704	9	11.8767611	45.4064349	FALSE			
662	1706	1	1703	1706	FALSE	1703	FALSE	Venice (27 Sep. 1704-Feb. 1706)	Venice	3	0	1706	27	2	1704	9	12.3155151	45.4408474	FALSE			
664	1760	1	1754	1760	FALSE	1754	FALSE	Genoa (Dec. 1754-Jan. 1755)	Genoa	1	0	1755	0	1	1754	12	8.946256	44.4056499	FALSE			
664	1760	1	1754	1760	FALSE	1754	FALSE	Rome (Apr. 1756)	Rome	2	0	1756	0	4	1756	4	12.4801802	41.8723889	FALSE			
664	1760	1	1754	1760	FALSE	1754	FALSE	Naples (by 27 Apr.-Aug.-)	Naples	3	0	1756	27	8	1756	4	14.2681244	40.8517746	FALSE			
