index	order	parents	heir	pupil	surviving	posthumous	illegitimate
3985		Humphrey Prideaux, Dean of Norwich	TRUE	FALSE	FALSE	FALSE	FALSE
3987	2nd	1st Vct. Primrose [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3998	e.	Col. William Pulteney of Misterton, Leics	FALSE	FALSE	FALSE	FALSE	FALSE
3999	o.	1st E. of Bath	FALSE	FALSE	FALSE	FALSE	FALSE
4002	1st	1st E. of Lichfield	FALSE	FALSE	TRUE	FALSE	FALSE
4003	e.	2nd E. of Lichfield	FALSE	FALSE	FALSE	FALSE	FALSE
4004		2nd D. of Queensberry [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4007	3rd	Henry Quin	FALSE	FALSE	FALSE	FALSE	FALSE
4009	e.	Windham Quin of Adare, Lim.	FALSE	FALSE	FALSE	FALSE	FALSE
4012	1st	Sir William Wentworth of Northgate Head, Wakefield, Yorks	FALSE	FALSE	TRUE	FALSE	FALSE
4015	3rd	2nd E. of Derwentwater	FALSE	FALSE	FALSE	FALSE	FALSE
4016	4th	1st E. of Derwentwater	FALSE	FALSE	FALSE	FALSE	FALSE
4018	o.	Hon. Russell Robartes	FALSE	FALSE	FALSE	FALSE	FALSE
4024	2nd	Francis Rainsford	FALSE	FALSE	FALSE	FALSE	FALSE
4027		the poet Allan Ramsay	FALSE	FALSE	FALSE	FALSE	FALSE
4029		the painter Allan Ramsay	FALSE	FALSE	FALSE	FALSE	FALSE
4036	e.	1st E. of Moira [I]	FALSE	FALSE	FALSE	FALSE	FALSE
4037	1st	Sir John Rawdon of Rawdon Hall, Yorks, and Moira, Co. Down	FALSE	FALSE	TRUE	FALSE	FALSE
4038	2nd	1st E. of Moira [I]	FALSE	FALSE	FALSE	FALSE	FALSE
4039		Sir Thomas Rawlinson, Kt	FALSE	FALSE	FALSE	FALSE	FALSE
4040	4th	Sir Thomas Rawlinson, Kt.	FALSE	FALSE	FALSE	FALSE	FALSE
4044	o.	1st B. Raymond	FALSE	FALSE	FALSE	FALSE	FALSE
4049	e.	Sir Thomas Reade of Shipton Court, Oxford	FALSE	FALSE	FALSE	FALSE	FALSE
4065	2nd	John Revett of Brandeston Hall, Suff.	FALSE	FALSE	FALSE	FALSE	FALSE
4066	1st	Thomas Reynell	FALSE	FALSE	TRUE	FALSE	FALSE
4067	3rd	Rev. Samuel Reynolds of Plympton, Devon.	FALSE	FALSE	FALSE	FALSE	FALSE
4070	o.	2nd E. of Godolphin, gd.-s. of 1st D. of Marlborough	FALSE	FALSE	TRUE	FALSE	FALSE
4071	e.	Edward Rice	FALSE	FALSE	FALSE	FALSE	FALSE
4078		Jonathan Richardson, painter of London	FALSE	FALSE	FALSE	FALSE	FALSE
4085	1st	2nd D. of Richmond	FALSE	FALSE	TRUE	FALSE	FALSE
4086		Sir Walter Riddell, 5th Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
4088		Matthew Ridley of Newcastle-on-Tyne	FALSE	FALSE	FALSE	FALSE	FALSE
4090		John Rigby of Chowton, Lancs	FALSE	FALSE	FALSE	FALSE	FALSE
4094		a Huguenot	FALSE	FALSE	FALSE	FALSE	FALSE
4096		Martin Folkes	FALSE	FALSE	FALSE	FALSE	FALSE
4108		John Greenland of Lovelace, Kent	FALSE	FALSE	FALSE	FALSE	FALSE
4109	2nd	Sir William Robinson who d. 1736	FALSE	FALSE	FALSE	FALSE	FALSE
4111	e.	William Robinson	FALSE	FALSE	FALSE	FALSE	FALSE
4113	e.	1st B. Grantham	FALSE	FALSE	FALSE	FALSE	FALSE
4115		Sir Tancred Robinson Kt. (who d. 1748, phys. to George I)	FALSE	FALSE	FALSE	FALSE	FALSE
4125	1st	1st E. of Rochford	FALSE	FALSE	FALSE	FALSE	FALSE
4126	1st	3rd E. of Rochford	FALSE	FALSE	FALSE	FALSE	FALSE
4128		George Rochfort of Gaulstown, Co. Westmeath	FALSE	FALSE	FALSE	FALSE	FALSE
4129	e.	Vct. Sondes (d. 1722)	FALSE	FALSE	FALSE	FALSE	FALSE
4138		Robert Rolle of Meeth, Devon	FALSE	FALSE	FALSE	FALSE	FALSE
4143		Jonathan Rose	FALSE	FALSE	FALSE	FALSE	FALSE
4146		2nd E. of Rosebery	FALSE	FALSE	TRUE	FALSE	FALSE
4148	1st	13th B. Ross of Halkhead, co. Renfrew	FALSE	FALSE	FALSE	FALSE	FALSE
4149	2nd	Sir Ralph Gore	FALSE	FALSE	FALSE	FALSE	FALSE
4161	o.	Sir John Rous	FALSE	FALSE	FALSE	FALSE	FALSE
4165	2nd	3rd E. of Roxburghe [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4166	e.	2nd D. of Roxburghe [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4169	3rd	William Rumbold	FALSE	FALSE	FALSE	FALSE	FALSE
4170	1st	Thomas Rumbold	FALSE	FALSE	FALSE	FALSE	FALSE
4171	o.	Benjamin Thompson of N. Woburn, Mass.	FALSE	FALSE	FALSE	FALSE	FALSE
4175	4th	Sir James Rushout, 1st Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
4176	o.	Sir John Rushout, 4th Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
4177	1st	1st B. Northwick	FALSE	FALSE	FALSE	FALSE	FALSE
4179	2nd	Rev. Richard Russel of Wadhurst, Sx.	FALSE	FALSE	FALSE	FALSE	FALSE
4181	3rd	2nd D. of Bedford	FALSE	FALSE	FALSE	FALSE	FALSE
4182	4th	John Russell of Braidshaw, Midlothian	FALSE	FALSE	FALSE	FALSE	FALSE
4190		Edward Ryland, printer of London	FALSE	FALSE	FALSE	FALSE	FALSE
4192	e.	Gen. Joseph Sabine of Tewin, Herts	FALSE	FALSE	FALSE	FALSE	FALSE
4193		2nd D. of Dorset	FALSE	FALSE	FALSE	FALSE	TRUE
4194	2nd	1st D. of Dorset	FALSE	FALSE	FALSE	FALSE	FALSE
4199	2nd	James St Amand, apothecary to James II	FALSE	FALSE	FALSE	FALSE	FALSE
4200		2nd E. of Ashburnham	FALSE	FALSE	TRUE	FALSE	FALSE
4201	2nd	10th B. Sinclair [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4202	e.	10th B. Sinclair [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4203		Rev. John St Clair, a dissenter	FALSE	FALSE	FALSE	FALSE	FALSE
4205		Christopher Dominick of Dublin	FALSE	FALSE	FALSE	FALSE	FALSE
4206	o.	John Usher of Headford, co. Galway	FALSE	FALSE	FALSE	FALSE	FALSE
4209		Edward Yarde (who had changed his name to Sainthill)	FALSE	FALSE	FALSE	FALSE	FALSE
4212	2nd	2nd Vct. St John	FALSE	FALSE	FALSE	FALSE	FALSE
4213		James Clarke of Wharton, Herefs	FALSE	FALSE	FALSE	FALSE	FALSE
4214		Sir Henry St John (later Vct. St John) of Battersea and Wandsworth	FALSE	FALSE	TRUE	FALSE	FALSE
4215		Oliver St John of Tonragee, Co.Armagh	FALSE	FALSE	FALSE	FALSE	FALSE
4216		5th D. of Devonshire by Ldy. Elizabeth Foster	FALSE	FALSE	FALSE	FALSE	TRUE
4217	e.	Sir John St Leger of Grangemullen, Co. Kildare	FALSE	FALSE	FALSE	FALSE	FALSE
4220		Simon Bennett of Beachampton, Bucks, and Witley Park, Surr.	TRUE	FALSE	FALSE	FALSE	FALSE
4221		4th E. of Salisbury	FALSE	FALSE	FALSE	FALSE	FALSE
4222	e.	5th E. of Salisbury	FALSE	FALSE	FALSE	FALSE	FALSE
4233	o.	Sir Thomas Samwell	FALSE	FALSE	FALSE	FALSE	FALSE
4238		Edward, Vct. Hinchinbrooke	TRUE	FALSE	FALSE	FALSE	FALSE
4241	1st	Edwin Sandys	FALSE	FALSE	FALSE	FALSE	FALSE
4242		Richard Sandys of Helstone, Corn.	FALSE	FALSE	FALSE	FALSE	FALSE
4272	5th	Gervase Scrope	FALSE	FALSE	FALSE	FALSE	FALSE
4273	1st	2nd Vct. Scudamore [I]	FALSE	FALSE	TRUE	FALSE	FALSE
4275	3rd	2nd Vct. Scudamore [I]	FALSE	FALSE	FALSE	FALSE	FALSE
4281		Isaac Selfe of Wilts	FALSE	FALSE	FALSE	FALSE	FALSE
4284	1st	John Selwyn	FALSE	FALSE	TRUE	FALSE	FALSE
4286		Robert, Ld. Sempill [J]	FALSE	FALSE	FALSE	FALSE	FALSE
4295		John Seward of Badsey, Worcs.	FALSE	FALSE	FALSE	FALSE	FALSE
4297	1st	Francis Seymour	FALSE	FALSE	FALSE	FALSE	FALSE
4300		Thomas Shadwell	FALSE	FALSE	FALSE	FALSE	FALSE
4301	e.	2nd E. of Shaftesbury	FALSE	FALSE	FALSE	FALSE	FALSE
4302	1st	4th E. of Shaftesbury	FALSE	FALSE	TRUE	FALSE	FALSE
4313		Henry Sharp of Jamaica	FALSE	FALSE	FALSE	FALSE	FALSE
4315		Richard Sharpe of Skipton, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
4319	1st	Sir Michael Stewart	FALSE	FALSE	FALSE	FALSE	FALSE
4321	yst.	Sir William Petty	FALSE	FALSE	FALSE	FALSE	FALSE
4322	e.	1st E. of Shelburne [I]	FALSE	FALSE	FALSE	FALSE	FALSE
4324		Ralph Sheldon of Worcs	FALSE	FALSE	FALSE	FALSE	FALSE
4325		an equerry to James II, sis.-in-law of Gen. Dillon	FALSE	FALSE	FALSE	FALSE	FALSE
4328		Edward Woodcock of L.Inn	FALSE	FALSE	FALSE	FALSE	FALSE
4329		Sir John Shelley	FALSE	FALSE	FALSE	FALSE	FALSE
4332		George Shelvocke, privateer and traveller, with whom he was said to have travelled round the world	FALSE	FALSE	FALSE	FALSE	FALSE
4335	o.	Sir Brownlow Sherard	FALSE	FALSE	FALSE	FALSE	FALSE
4340		James II	FALSE	FALSE	FALSE	FALSE	TRUE
4345	yst.	Dr William Shippen of Stockport, Ches.	FALSE	FALSE	FALSE	FALSE	FALSE
4346		Edward Shippen of Lancaster, Penn.	FALSE	FALSE	FALSE	FALSE	FALSE
4347	14th	1st E. Ferrers	FALSE	FALSE	FALSE	FALSE	FALSE
4350	1st	11th E.of Shrewsbury	FALSE	FALSE	TRUE	FALSE	FALSE
4351	e.	Charles Talbot of Horecross, Yoxall, Staffs.	FALSE	FALSE	FALSE	FALSE	FALSE
4352	e.	Hon. George Talbot	FALSE	FALSE	FALSE	FALSE	FALSE
4353		Richard Shuckburgh	FALSE	FALSE	FALSE	FALSE	FALSE
4355	e.	Sir Richard Shuttleworth Kt. (1644-87) of Gawthorpe Hall, Lancs	FALSE	FALSE	FALSE	FALSE	FALSE
4356		Richard Shuttleworth	FALSE	FALSE	FALSE	FALSE	FALSE
4366	e.	John Sinclair of Ulbster	FALSE	FALSE	FALSE	FALSE	FALSE
4370		James Six of Canterbury, Kent	FALSE	FALSE	FALSE	FALSE	FALSE
4384	e.	Sir Francis Skipwith	FALSE	FALSE	FALSE	FALSE	FALSE
4386		Dr William Skrine, physician of Bath	FALSE	FALSE	FALSE	FALSE	FALSE
4387		Sir Thomas Slade, Kt. (d. 1771)	FALSE	FALSE	FALSE	FALSE	FALSE
4388		Plowden Slaney	FALSE	FALSE	FALSE	FALSE	FALSE
4390		John Slezer	FALSE	FALSE	FALSE	FALSE	FALSE
4392	1st	William Sloane	FALSE	FALSE	TRUE	FALSE	FALSE
4406	3rd	Samuel Smith of London	FALSE	FALSE	FALSE	FALSE	FALSE
4415	e.	James Smith of Norwich	FALSE	FALSE	FALSE	FALSE	FALSE
4424	e.	Samuel Smith of London	FALSE	FALSE	FALSE	FALSE	FALSE
4425	e.	John Smith (Speaker of the House)	FALSE	FALSE	FALSE	FALSE	FALSE
4432	o.	Langdale Smithson of Stanwick, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
4435	8th	Thomas Smyth, Bp. of Limerick	FALSE	FALSE	FALSE	FALSE	FALSE
4437	o.	Sir Robert Smyth of Isfield, Sx. and Fornham, Suff.	FALSE	FALSE	FALSE	FALSE	FALSE
4441	e.	Rev. Robert Smyth	FALSE	FALSE	FALSE	FALSE	FALSE
4443		Sir John Smythe	FALSE	FALSE	FALSE	FALSE	FALSE
4444	e.	Sir Edward Smythe	FALSE	FALSE	FALSE	FALSE	FALSE
4451	2nd	M. of Worcester	FALSE	FALSE	FALSE	FALSE	FALSE
4452		4th D. of Beaufort	FALSE	FALSE	FALSE	FALSE	FALSE
4454		George Somerville of Wootton-under-Edge, Glos	FALSE	FALSE	FALSE	FALSE	FALSE
4461	o.	4th E. of Southesk [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4462		Edward Southwell of Dublin	FALSE	FALSE	FALSE	FALSE	FALSE
4463	o.	Edward Southwell of King's Weston, Glos.	FALSE	FALSE	FALSE	FALSE	FALSE
4464	e.	3rd B. Southwell [I] (cr. Vct. Southwell 1776)	FALSE	FALSE	FALSE	FALSE	FALSE
4470	o.	that Mr Spense of Scotland, who was so cruelly tortured by King James in the Duke of Monmouth's time' (Spence Letters, 122)	FALSE	FALSE	FALSE	FALSE	FALSE
4472	2nd	3rd D. of Marlborough	FALSE	FALSE	FALSE	FALSE	FALSE
4473	o.	John Spencer (cr. E. Spencer 1765)	FALSE	FALSE	FALSE	FALSE	FALSE
4475	e.	Hon. John Spencer	FALSE	FALSE	FALSE	FALSE	FALSE
4476		Stephen Poyntz	FALSE	FALSE	FALSE	FALSE	FALSE
4477	3rd	3rd D. of Marlborough	FALSE	FALSE	FALSE	FALSE	FALSE
4482	2nd	William Stackhouse	FALSE	FALSE	FALSE	FALSE	FALSE
4486	o.	2nd E. of Stafford	FALSE	FALSE	FALSE	FALSE	FALSE
4488		Hon. John Stafford-Howard	FALSE	FALSE	FALSE	FALSE	FALSE
4493	yr.	3rd E. of Chesterfield	FALSE	FALSE	FALSE	FALSE	FALSE
4494	2nd	1st E. Stanhope	FALSE	FALSE	FALSE	FALSE	FALSE
4495	e.	Hon. Alexander Stanhope (d. 1707)	FALSE	FALSE	FALSE	FALSE	FALSE
4496	e.	1st E. Stanhope	FALSE	FALSE	FALSE	FALSE	FALSE
4497		4th E. of Chesterfield, of whose Letters he was the victim	FALSE	FALSE	FALSE	FALSE	TRUE
4498		1st E. Stanhope	FALSE	FALSE	FALSE	FALSE	FALSE
4499	2nd	3rd E. of Chesterfield	FALSE	FALSE	FALSE	FALSE	FALSE
4502	e.	George Stanley of Paultons, Hants	FALSE	FALSE	FALSE	FALSE	FALSE
4503	e.	Sir Edward Stanley	FALSE	FALSE	FALSE	FALSE	FALSE
4504	e.	Sir John Thomas Stanley	FALSE	FALSE	FALSE	FALSE	FALSE
4507		the sculptor William Stanton of Holborn	FALSE	FALSE	FALSE	FALSE	FALSE
4509	1st	Rev. Thomas Staples of Lissane, co.Tyrone	FALSE	FALSE	FALSE	FALSE	FALSE
4511	e.	Sir Thomas Stapleton	FALSE	FALSE	FALSE	FALSE	FALSE
4512		Richard Starke of Epsom, Surr.	FALSE	FALSE	FALSE	FALSE	FALSE
4514	e.	1st E. of Ilchester	FALSE	FALSE	FALSE	FALSE	FALSE
4516	o.	Sir Thomas Steavens, Kt. (d. 1738), timber merchant of Southwark and Eltham, Kent	FALSE	FALSE	FALSE	FALSE	FALSE
4523		Rev. Geo.Stephenson	FALSE	FALSE	FALSE	FALSE	FALSE
4525		Thomas Lloyd of Danyrallt, Carm.	TRUE	FALSE	FALSE	FALSE	FALSE
4526	e.	Sir Thomas Stepney	FALSE	FALSE	FALSE	FALSE	FALSE
4528		Roger Sterne	FALSE	FALSE	FALSE	FALSE	FALSE
4530	o.	Sir James Steuart	FALSE	FALSE	FALSE	FALSE	FALSE
4536		Joseph Hall of Durham	FALSE	FALSE	FALSE	FALSE	FALSE
4541	yr.	Alexander Stewart of Mount Stewart, co.Down	FALSE	FALSE	FALSE	FALSE	FALSE
4544	5th	6th E. of Galloway [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4545	e.	William Stewart	FALSE	FALSE	FALSE	FALSE	FALSE
4548		Donald Stewart of Kincardine, Inverness	FALSE	FALSE	FALSE	FALSE	FALSE
4550		Sir John Stewart of Allanbank	FALSE	FALSE	FALSE	FALSE	FALSE
4552	2nd	6th E. of Galloway [S]	FALSE	FALSE	TRUE	FALSE	FALSE
4553		Sir John Stewart, 3rd Bt. of Allanbank	FALSE	FALSE	FALSE	FALSE	FALSE
4554		Sir John Stewart, 3rd Bt. of Allanbank	FALSE	FALSE	FALSE	FALSE	FALSE
4555	e.	Alexander Stewart of Ballylawn, co.Donegal	FALSE	FALSE	FALSE	FALSE	FALSE
4559		Edward Stillingfleet of Norfolk	FALSE	FALSE	FALSE	FALSE	FALSE
4562		Rev. Thomas Stockdale of Braxton, Northumb.	FALSE	FALSE	FALSE	FALSE	FALSE
4563		Thomas Stonor	FALSE	FALSE	FALSE	FALSE	FALSE
4566	1st	James Stopford of Courtown, co.Wexford	FALSE	FALSE	TRUE	FALSE	FALSE
4567		James Stopford (cr. E. of Courtown [I] 1758)	FALSE	FALSE	FALSE	FALSE	FALSE
4569		Stefano Storace of Naples	FALSE	FALSE	FALSE	FALSE	FALSE
4570		Stefano Storace of Naples, bro. of Anna Storace	FALSE	FALSE	FALSE	FALSE	FALSE
4571		6th Vct. Stormont [S]	TRUE	FALSE	FALSE	FALSE	FALSE
4573	o.	16th B. Stourton	FALSE	FALSE	FALSE	FALSE	FALSE
4574	1st	17th B. Stourton	FALSE	FALSE	FALSE	FALSE	FALSE
4578		Sir Alexander Strachan called 6th Bt. of Nova Scotia	TRUE	FALSE	FALSE	FALSE	FALSE
4580	1st	Sir Edward Stradling	FALSE	FALSE	TRUE	FALSE	FALSE
4582	o.	1st E. of Strafford	FALSE	FALSE	FALSE	FALSE	FALSE
4584	o.	Sir John Strange, Kt.	FALSE	FALSE	TRUE	FALSE	FALSE
4585	e.	David Strang of Kirkwall, Orkney	FALSE	FALSE	FALSE	FALSE	FALSE
4587		Thomas Strangways of Melbury, Dorset	FALSE	FALSE	FALSE	FALSE	FALSE
4588	e.	6th E. of Strathmore [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4589	2nd	4th E. of Dundonald [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4592	5th	Robert Strickland of Catterick, York	FALSE	FALSE	FALSE	FALSE	FALSE
4593	o.	Sir William Strickland of Boynton, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
4594	4th	Sir Thomas Strickland of Sizergh Park, Westmor.	FALSE	FALSE	TRUE	FALSE	FALSE
4596		Charles Strickland of Sizergh Park, Westmor.	FALSE	FALSE	FALSE	FALSE	FALSE
4597	e.	Samuel Strode	FALSE	FALSE	FALSE	FALSE	FALSE
4600	2nd	Archibald Stuart of Torrance	FALSE	FALSE	FALSE	FALSE	FALSE
4605	3rd	3rd E. of Bute [S]	FALSE	FALSE	TRUE	FALSE	FALSE
4606		Albany [J] 1784	FALSE	FALSE	FALSE	FALSE	FALSE
4610		a Scottish sailor, b. London	FALSE	FALSE	FALSE	FALSE	FALSE
4611	2nd	3rd E. of Bute [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4613		1st E. of Bute [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4616	4th	3rd E. of Bute [S]	FALSE	FALSE	TRUE	FALSE	FALSE
4619		John Stubbs, currier, of Liverpool	FALSE	FALSE	FALSE	FALSE	FALSE
4624		1st E. of Arran	TRUE	FALSE	FALSE	FALSE	FALSE
4634	o.	1st E. of Halifax	FALSE	FALSE	FALSE	FALSE	FALSE
4635		Edmund Malone of Baronston, Westmeath	TRUE	FALSE	FALSE	FALSE	FALSE
4637		Hauxley Surtees of Newcastle	FALSE	FALSE	FALSE	FALSE	FALSE
4641		James Sutherland (who d. 1791)	FALSE	FALSE	FALSE	FALSE	FALSE
4642		Sutherland	FALSE	FALSE	FALSE	FALSE	FALSE
4643	o.	17th E. of Sutherland [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4647		Sir Richard Sutton, 1st Bt. of Norwood Park, Notts	FALSE	FALSE	FALSE	FALSE	FALSE
4653	2nd	Sir John Swinburne	FALSE	FALSE	TRUE	FALSE	FALSE
4654		Sir Edward Swinburne, 5th Bt. of Capheaton, Northumb	FALSE	FALSE	FALSE	FALSE	FALSE
4655	4th	Sir John Swinburne, 3rd Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
4656	1st	Henry Swinburne (1743-1803) of Hamsterley, Durham	FALSE	FALSE	TRUE	FALSE	FALSE
4657		the Rev. Miles Swiney of Ballyteige, Co.Wexford	FALSE	FALSE	FALSE	FALSE	FALSE
4658		John Swinton of Bexton, Ches.	FALSE	FALSE	FALSE	FALSE	FALSE
4659	o.	Anthony Swymmer of Jamaica	FALSE	FALSE	FALSE	FALSE	FALSE
4664		Rev. John Symonds	FALSE	FALSE	FALSE	FALSE	FALSE
4666	2nd	Mark Synnot of Ballymoyer, co.Armagh	FALSE	FALSE	FALSE	FALSE	FALSE
4668		George Talbot of Barton, Glos	FALSE	FALSE	FALSE	FALSE	FALSE
4669	e.	1st B. Talbot	FALSE	FALSE	FALSE	FALSE	FALSE
4670	4th	Hon. George Talbot and yr. bro. of 14th E. of Shrewsbury	FALSE	FALSE	FALSE	FALSE	FALSE
4671	e.	Hon. John Talbot	FALSE	FALSE	FALSE	FALSE	FALSE
4674	yr.	Hon. George Talbot and yr. bro. of 14th E. of Shrewsbury	FALSE	FALSE	FALSE	FALSE	FALSE
4675		Rev. Thomas Talbot	FALSE	FALSE	FALSE	FALSE	FALSE
4678	e.	William Talman, Comptroller of the King's Works	FALSE	FALSE	FALSE	FALSE	FALSE
4680	e.	Sir Thomas Tancred	FALSE	FALSE	FALSE	FALSE	FALSE
4690		Matthew Taubman	FALSE	FALSE	FALSE	FALSE	FALSE
4691	o.	4th D. of Bedford	FALSE	FALSE	TRUE	FALSE	FALSE
4695		John Taylor of Norwich	FALSE	FALSE	FALSE	FALSE	FALSE
4696	2nd	Patrick Tailzour (afterwards Taylor)	FALSE	FALSE	FALSE	FALSE	FALSE
4699		Robert Taylor	FALSE	FALSE	FALSE	FALSE	FALSE
4703		William Taylor of Diss, Norf	FALSE	FALSE	FALSE	FALSE	FALSE
4709		1st Vct. Palmerston [I]	TRUE	FALSE	FALSE	FALSE	FALSE
4713		Shuckburgh Boughton of Poston Court, Here.	FALSE	FALSE	FALSE	FALSE	FALSE
4718	2nd	8th B. Teynham of Linstead Lodge, Kent	FALSE	FALSE	FALSE	FALSE	FALSE
4722	e.	8th E. of Thanet	FALSE	FALSE	FALSE	FALSE	FALSE
4726	2nd	Rev. Robert Thistlethwayte, of Southwick Park, Hants	FALSE	FALSE	FALSE	FALSE	FALSE
4728	e.	Sir Edmond Thomas of Wenvoe Castle, Glam.	FALSE	FALSE	FALSE	FALSE	FALSE
4735	e.	Henry Thompson	FALSE	FALSE	FALSE	FALSE	FALSE
4742		David Thomson of London	FALSE	FALSE	FALSE	FALSE	FALSE
4746		a ship's purser	FALSE	FALSE	FALSE	FALSE	FALSE
4750		William Thomson of Aberdeen	FALSE	FALSE	FALSE	FALSE	FALSE
4753		Nathaniel Thornbury, merchant	FALSE	FALSE	FALSE	FALSE	FALSE
4758	o.	John Thorold	FALSE	FALSE	FALSE	FALSE	FALSE
4761	2nd	George Throckmorton (d. 1767)	FALSE	FALSE	FALSE	FALSE	FALSE
4762	e.	George Throckmorton (d. 1767)	FALSE	FALSE	FALSE	FALSE	FALSE
4763	o.	Sir Robert Throckmorton	FALSE	FALSE	TRUE	FALSE	FALSE
4764		Henry Frederick Thynne (bro. of 1st Vct. Weymouth)	FALSE	FALSE	FALSE	FALSE	FALSE
4765	o.	Sir Henry Tichborne of Tichborne, Hants	FALSE	FALSE	FALSE	FALSE	FALSE
4768	o.	William Tighe	FALSE	FALSE	FALSE	FALSE	FALSE
4769	o.	Stearne Tighe (d. 1762)	FALSE	FALSE	FALSE	FALSE	FALSE
4770	yr.	William Tighe MP [I] of Rossanagh, Co. Wicklow	FALSE	FALSE	FALSE	FALSE	FALSE
4780	e.	2nd D. of Portland	FALSE	FALSE	FALSE	FALSE	FALSE
4781	e.	3rd D. of Portland	FALSE	FALSE	FALSE	FALSE	FALSE
4782		Abraham Titley	FALSE	FALSE	FALSE	FALSE	FALSE
4796	e.	3rd Vct. Torrington	FALSE	FALSE	FALSE	FALSE	FALSE
4803	3rd	William Towneley of Towneley Hall, Lancs	FALSE	FALSE	FALSE	FALSE	FALSE
4804	1st	William Towneley of Towneley Hall, Lancs	FALSE	FALSE	FALSE	FALSE	FALSE
4805		Rev. J. Townley, headmaster of Merchant Taylors sch.	FALSE	FALSE	FALSE	FALSE	FALSE
4808	5th	2nd Vct. Townshend	FALSE	FALSE	FALSE	FALSE	FALSE
4809	e.	3rd Vct. Townshend	FALSE	FALSE	FALSE	FALSE	FALSE
4812	e.	Rev. John Townson of Much Lees, Essex	FALSE	FALSE	FALSE	FALSE	FALSE
4813	o.	Thomas Tracy, MP, of Sandywell Hall, Glos	FALSE	FALSE	FALSE	FALSE	FALSE
4814		Rev. Robert Trail of Panbride, Forfar	FALSE	FALSE	FALSE	FALSE	FALSE
4818	2nd	Joseph Trapp DD	FALSE	FALSE	FALSE	FALSE	FALSE
4824	e.	George Treby MP of Plympton, Devon	FALSE	FALSE	FALSE	FALSE	FALSE
4825	e.	Sir Jonathan Trelawny, 3rd Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
4838	e.	Sir John Trevelyan of Nettlecombe, Som. and Wallington, Northumb.	FALSE	FALSE	FALSE	FALSE	FALSE
4839	2nd	1st Vct. Hampden	FALSE	FALSE	FALSE	FALSE	FALSE
4848		Richard Troubridge of London	FALSE	FALSE	FALSE	FALSE	FALSE
4853	e.	Samuel Tufnell	FALSE	FALSE	FALSE	FALSE	FALSE
4854	o.	John Tufnell, brewer, of London	FALSE	FALSE	FALSE	FALSE	FALSE
4855	4th	8th E. of Thanet	FALSE	FALSE	FALSE	FALSE	FALSE
4856	1st	Hon. Sackville Tufton	FALSE	FALSE	TRUE	FALSE	FALSE
4857	o.	7th E. of Thanet	FALSE	FALSE	TRUE	FALSE	FALSE
4859		Jethro Tull of Berks	FALSE	FALSE	FALSE	FALSE	FALSE
4860	1st	1st D. of Atholl [S]	FALSE	FALSE	TRUE	FALSE	FALSE
4861		George Turnbull of Tinningham, Haddington	FALSE	FALSE	FALSE	FALSE	FALSE
4863	o.	William Turner	FALSE	FALSE	FALSE	FALSE	FALSE
4864	1st	Sir Edward Turner, 2nd Bt. of Ambrosden, Oxon	FALSE	FALSE	TRUE	FALSE	FALSE
4867		John Turner	FALSE	FALSE	FALSE	FALSE	FALSE
4871		Iacomo Tognarelli	FALSE	FALSE	FALSE	FALSE	FALSE
4872		John Turnor of Stoke Rochford, Lincs	TRUE	FALSE	FALSE	FALSE	FALSE
4873	e.	Edmund Turnor of Stoke Rochford, Lincs	FALSE	FALSE	FALSE	FALSE	FALSE
4875		Dr John Turton of Birmingham	FALSE	FALSE	FALSE	FALSE	FALSE
4876		George Tuting (d. 1757) of Newmarket, Camb	FALSE	FALSE	FALSE	FALSE	FALSE
4878	e.	3rd M. of Tweeddale [S]	FALSE	FALSE	FALSE	FALSE	FALSE
4880	e.	Sir Thomas Twisden of Bradbourne, Kent	FALSE	FALSE	FALSE	FALSE	FALSE
4881		a merchant	FALSE	FALSE	FALSE	FALSE	FALSE
4882		Henry Twyman of Kent	FALSE	FALSE	FALSE	FALSE	FALSE
4884	1st	1st E. Tylney of Castlemaine [I]	FALSE	FALSE	TRUE	FALSE	FALSE
4886	e.	the 1st M. of Waterford [I]	FALSE	FALSE	TRUE	FALSE	FALSE
4893	3rd	James Udny of Aberdeen	FALSE	FALSE	FALSE	FALSE	FALSE
