index	text	travelIndex	place	tourIndex	forced	parent	travelEndDay	travelEndYear	travelEndMonth	travelStartDay	travelStartYear	travelStartMonth	lng	lat	tourEndTo	tourEndFrom	tourEndRange	tourStartTo	tourStartFrom	tourStartRange
1598	"Pisa (Nov. 1793, Mar. 1794, Jan. 1795)"	1	Pisa	4	FALSE		0	0	0	0	0	0	10.4016888	43.7228386	1795	1795	FALSE	1793	1793	FALSE
1599	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1726	1726	FALSE	1701	1701	FALSE
1600	Florence (by 21 Nov. 1739)	1	Florence	1	FALSE		21	1739	11	21	1739	11	11.2480006	43.7710332	1740	1740	FALSE	1739	1739	FALSE
1600	Turin (Aug. 1740)	2	Turin	1	FALSE		0	1740	8	0	1740	8	7.6868565	45.070312						
1601	Rome (-d. Aug. 1732)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1732	1732	FALSE	1718	1718	FALSE
1602	"Florence (18 Oct.: with Clark, Stuart,others, came to join the Pretender; SP 98/34, Skinner)"	1	Florence	1	FALSE		18	1733	10	18	1733	10	11.2480006	43.7710332	1733	1733	FALSE	1733	1733	FALSE
1602	Turin (11 May-10 Jun.)	1	Turin	2	FALSE		10	1792	6	11	1792	5	7.6868565	45.070312	1792	1792	FALSE	1792	1792	FALSE
1602	Milan (13-22 Jun.)	2	Milan	2	FALSE		22	1792	6	13	1792	6	9.1859243	45.4654219						
1602	Mantua (23 Jun.)	3	Mantua	2	FALSE		23	1792	6	23	1792	6	10.7913751	45.1564168						
1602	Venice (29 Sep.-6 Oct.)	5	Venice	2	FALSE		6	1792	10	29	1792	9	12.3155151	45.4408474						
1602	Mantua	6	Mantua	2	FALSE		0	0	0	0	0	0	10.7913751	45.1564168						
1602	Parma	7	Parma	2	FALSE		0	0	0	0	0	0	10.3279036	44.801485						
1602	Bologna	8	Bologna	2	FALSE		0	0	0	0	0	0	11.3426163	44.494887						
1602	Florence	9	Florence	2	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
1603	Rome (by 25 Apr.-)	1	Rome	1	FALSE		25	1764	4	25	1764	4	12.4801802	41.8723889	1764	1764	FALSE	1764	1764	FALSE
1603	Naples (May)	2	Naples	1	FALSE		0	1764	5	0	1764	5	14.2681244	40.8517746						
1603	Capua (23 May)	3	Capua	1	FALSE		23	1764	5	23	1764	5	14.2130486	41.1061258						
1603	Rome (27 May-18 Jun.)	4	Rome	1	FALSE		18	1764	6	27	1764	5	12.4801802	41.8723889						
1603	Florence (6 Jul.-1 Aug.)	5	Florence	1	FALSE		1	1764	8	6	1764	7	11.2480006	43.7710332						
1603	Bologna (9-12 Aug.)	6	Bologna	1	FALSE		12	1764	8	9	1764	8	11.3426163	44.494887						
1605	Padua (17 Mar.: 'Hew Elphinston Scotus'; Brown 1240)	1	Padua	1	FALSE		17	1705	3	17	1705	3	11.8767611	45.4064349	1705	1705	FALSE	1705	1705	FALSE
1606	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1733	1733	FALSE	1732	1732	FALSE
1606	Leghorn (by 10 Jan. 1733)	2	Leghorn	1	FALSE		10	1733	1	10	1733	1	10.416111	43.520833						
1607	"Padua (3 Mar.: with the Duke of Kingston,others; Brown 1915,,Spence Letters, 419)"	1	Padua	1	FALSE		3	1732	3	3	1732	3	11.8767611	45.4064349	1732	1732	FALSE	1732	1732	FALSE
1608	Rome (16 Nov. 1726-1 Mar. 1727)	1	Rome	1	FALSE		1	1727	3	16	1726	11	12.4801802	41.8723889	1727	1727	FALSE	1726	1726	FALSE
1609	Leghorn ('kept a great China shop'; RBF note from SP 98/23)	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1718	1718	FALSE	1718	1718	FALSE
1610	"Herculaneum (he 'brought away a small capital of a pilaster, which is very curious'; Russel, Letters, 1:176n)"	1	Herculaneum	1	FALSE		0	0	0	0	0	0			1740	1740	FALSE	1740	1740	FALSE
1612	Padua (2 Apr.: Brown 1498)	1	Padua	1	FALSE		2	1716	4	2	1716	4	11.8767611	45.4064349	1716	1716	FALSE	1716	1716	FALSE
1613	Siena (by 1 Mar. 1738)	1	Siena	1	FALSE		1	1738	3	1	1738	3	11.3307574	43.318809	1740	1740	FALSE	1738	1738	FALSE
1613	Rome (by 18 Apr. 1739)	2	Rome	1	FALSE		18	1739	4	18	1739	4	12.4801802	41.8723889						
1613	Siena (by 8 Sep.-Dec. 1739)	3	Siena	1	FALSE		0	1739	12	8	1739	9	11.3307574	43.318809						
1613	Florence (-May 1740)	4	Florence	1	FALSE		0	1740	5	0	1740	5	11.2480006	43.7710332						
1613	Venice (by 17 May)	5	Venice	1	FALSE		17	1740	5	17	1740	5	12.3155151	45.4408474						
1613	Turin	6	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312						
1614	Rome (winter; Quin jnl.MSS)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1786	1786	FALSE	1785	1785	FALSE
1615				1											1715	1715	FALSE	1715	1715	FALSE
1616	Rome (by 26 Jan. 1754-Jul. 1756)	2	Rome	1	FALSE		0	1756	7	26	1754	1	12.4801802	41.8723889	1756	1756	FALSE	1754	1754	FALSE
1616	Florence	3	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
1619	Genoa	1	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499	1790	1790	FALSE	1785	1785	FALSE
1619	Leghorn (28 Dec. 1785)	2	Leghorn	1	FALSE		28	1785	12	28	1785	12	10.416111	43.520833						
1619	Florence (Jan. 1786)	3	Florence	1	FALSE		0	1786	1	0	1786	1	11.2480006	43.7710332						
1619	Rome (by 17 Jan.-8 Feb.-)	4	Rome	1	FALSE		8	1786	2	17	1786	1	12.4801802	41.8723889						
1619	Leghorn (by Jun.)	5	Leghorn	1	FALSE		0	1786	6	0	1786	6	10.416111	43.520833						
1619	Genoa	6	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
1619	Rome (winter 1786-90)	7	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
1619	Naples (Jan. 1787)	1	Naples	1		7	0	1787	1	0	1787	1	14.2681244	40.8517746						
1619	Florence (1788)	2	Florence	1		7	0	1788	0	0	1788	0	11.2480006	43.7710332						
1619	Bologna (14 Oct. 1789)	3	Bologna	1		7	14	1789	10	14	1789	10	11.3426163	44.494887						
1620	Rome (Dec. 1765-10 Jan. 1766)	1	Rome	1	FALSE		10	1766	1	0	1765	12	12.4801802	41.8723889	1766	1766	FALSE	1765	1765	FALSE
1620	Naples (12 Jan.-Mar.)	2	Naples	1	FALSE		0	1766	3	12	1766	1	14.2681244	40.8517746						
1620	Rome (15 Mar.-)	3	Rome	1	FALSE		15	1766	3	15	1766	3	12.4801802	41.8723889						
1620	Florence (by 26 Nov. 1774)	1	Florence	2	FALSE		26	1774	11	26	1774	11	11.2480006	43.7710332	1775	1775	FALSE	1774	1774	FALSE
1620	Rome (by 21 Dec. 1774)	2	Rome	2	FALSE		21	1774	12	21	1774	12	12.4801802	41.8723889						
1620	Venice	3	Venice	2	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
1620	Milan (by 12 May 1775)	4	Milan	2	FALSE		12	1775	5	12	1775	5	9.1859243	45.4654219						
1621	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1793	1793	FALSE	1739	1739	FALSE
1621	Rome	1	Rome	2	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1811	1811	FALSE	1801	1801	FALSE
1622	Padua (8 Mar.; Brown 1359)	1	Padua	1	FALSE		8	1710	3	8	1710	3	11.8767611	45.4064349	1710	1710	FALSE	1710	1710	FALSE
1623	Rome (-d. 18 Jan. 1740)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1740	1740	FALSE	1733	1733	FALSE
1625	Florence (Aug. 1775; Aug. 1776)	1	Florence	1	FALSE		0	1775	8	0	1775	8	11.2480006	43.7710332	1780	1780	FALSE	1775	1775	FALSE
1625	Rome (by 18 Oct. 1777)	2	Rome	1	FALSE		18	1777	10	18	1777	10	12.4801802	41.8723889						
1625	"Florence (Jun. 1778, Dec. 1778; Aug.-Jan. 1779; Jan. 1780)"	3	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
1626	Naples (d. by 7 Apr.: ASN E 673)	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1791	1791	FALSE	1791	1791	FALSE
1628	Italy (by 7 Dec. 1717)	1	Italy	1	FALSE		7	1717	12	7	1717	12	12.56738	41.87194	1718	1718	FALSE	1717	1717	FALSE
1628	Fano (Feb. 1718)	2	Fano	1	FALSE		0	1718	2	0	1718	2	13.0194201	43.8398164						
1628	Pesaro (2 Feb.)	3	Pesaro	1	FALSE		2	1718	2	2	1718	2	12.9155494	43.9124756						
1628	Urbino (Mar.)	4	Urbino	1	FALSE		0	1718	3	0	1718	3	12.6365633	43.7262567						
1628	Rome (Apr.)	5	Rome	1	FALSE		0	1718	4	0	1718	4	12.4801802	41.8723889						
1629	"Rome (a friend of 'little Murray' ,; Drake letters MSS, 19 Feb. 1769)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1769	1769	FALSE	1769	1769	FALSE
1630	Padua (23 Oct. 1714)	1	Padua	1	FALSE		23	1714	10	23	1714	10	11.8767611	45.4064349	1717	1717	FALSE	1714	1714	FALSE
1630	Venice (-22 Feb. 1715)	2	Venice	1	FALSE		22	1715	2	22	1715	2	12.3155151	45.4408474						
1630	Rome (Mar.-16 Apr. 1715)	3	Rome	1	FALSE		16	1715	4	0	1715	3	12.4801802	41.8723889						
1630	Venice (Sep. 1716-Feb. 1717)	4	Venice	1	FALSE		0	1717	2	0	1716	9	12.3155151	45.4408474						
1630	Turin (summer 1732-31 Jul. 1736)	1	Turin	2	FALSE		0	0	0	0	0	0	7.6868565	45.070312	1736	1736	FALSE	1732	1732	FALSE
1631	Venice (mid-Dec. 1752-mid-Mar. 1753)	1	Venice	1	FALSE		0	1752	0	0	1752	12	12.3155151	45.4408474	1754	1754	FALSE	1752	1752	FALSE
1631	Padua	2	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349						
1631	Vicenza	3	Vicenza	1	FALSE		0	0	0	0	0	0	11.5354214	45.5454787						
1631	Verona	4	Verona	1	FALSE		0	0	0	0	0	0	10.9916215	45.4383842						
1631	Rome (by 14 Apr. 1753)	5	Rome	1	FALSE		14	1753	4	14	1753	4	12.4801802	41.8723889						
1631	Naples	6	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
1631	Rome	7	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
1631	Florence (May 1754)	8	Florence	1	FALSE		0	1754	5	0	1754	5	11.2480006	43.7710332						
1631	Turin (May)	9	Turin	1	FALSE		0	1754	5	0	1754	5	7.6868565	45.070312						
1633	Venice (27 Mar.)	1	Venice	1	FALSE		27	1772	3	27	1772	3	12.3155151	45.4408474	1772	1772	FALSE	1772	1772	FALSE
1633	Rome	2	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
1634	Venice	1	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474	1725	1725	FALSE	1725	1725	FALSE
1634	Padua (17 Feb.; Brown 1774)	2	Padua	1	FALSE		17	1725	2	17	1725	2	11.8767611	45.4064349						
1636	Turin (Nov.-24 Dec. 1734)	1	Turin	1	FALSE		24	1734	12	0	1734	11	7.6868565	45.070312	1735	1735	FALSE	1734	1734	FALSE
1636	Milan (Dec. 1734)	2	Milan	1	FALSE		0	1734	12	0	1734	12	9.1859243	45.4654219						
1636	Florence	3	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
1636	Lucca (by 15 Feb. 1735)	4	Lucca	1	FALSE		15	1735	2	15	1735	2	10.4950609	43.8376211						
1636	Rome	5	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
1636	Turin (Apr.)	6	Turin	1	FALSE		0	1735	4	0	1735	4	7.6868565	45.070312						
1636	Genoa (Aug.)	7	Genoa	1	FALSE		0	1735	8	0	1735	8	8.946256	44.4056499						
1636	Venice	8	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
1636	Turin (Nov.-Dec. 1735)	9	Turin	1	FALSE		0	1735	12	0	1735	11	7.6868565	45.070312						
1636	Italy (Oct.)	1	Italy	2	FALSE		0	1744	10	0	1744	10	12.56738	41.87194	1744	1744	FALSE	1744	1744	FALSE
1638	Parma (May)	1	Parma	1	FALSE		0	1769	5	0	1769	5	10.3279036	44.801485	1769	1769	FALSE	1769	1769	FALSE
1639	Padua (Sep./Oct.; Brown 1286)	1	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349	1706	1706	FALSE	1706	1706	FALSE
1640	Florence (16 May: given a passport for his journey to England; ASF SE 2741)	1	Florence	1	FALSE		16	1760	5	16	1760	5	11.2480006	43.7710332	1760	1760	FALSE	1760	1760	FALSE
1641	"Rome ('Monsu Everarde Inglese - 30', living at the Isola di Bernini; AVR SA, S.Andrea delle Fratte)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1788	1788	FALSE	1788	1788	FALSE
1642	"Rome (1 Jan.: with a Mr March, 'lately arrived from Bombay, set off tomorrow for Turin'; Pembroke Papers, 1:377)"	1	Rome	1	FALSE		1	1780	1	1	1780	1	12.4801802	41.8723889	1780	1780	FALSE	1780	1780	FALSE
1644	Turin (-12 Oct.)	1	Turin	1	FALSE		12	1763	10	12	1763	10	7.6868565	45.070312	1764	1764	FALSE	1763	1763	FALSE
1644	Parma (16 Oct.)	2	Parma	1	FALSE		16	1763	10	16	1763	10	10.3279036	44.801485						
1644	Florence	3	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
1644	Naples (Dec. 1763-Feb. 1764-)	4	Naples	1	FALSE		0	1764	2	0	1763	12	14.2681244	40.8517746						
1644	Rome (by 7 May-5 Jun.)	5	Rome	1	FALSE		5	1764	6	7	1764	5	12.4801802	41.8723889						
1644	Florence (-20 Jun.)	6	Florence	1	FALSE		20	1764	6	20	1764	6	11.2480006	43.7710332						
1644	Florence (by 16 Oct. 1768)	1	Florence	2	FALSE		16	1768	10	16	1768	10	11.2480006	43.7710332	1769	1769	FALSE	1768	1768	FALSE
1644	Rome (Oct.- Nov.)	2	Rome	2	FALSE		0	1768	11	0	1768	10	12.4801802	41.8723889						
1644	Naples (by 22 Nov. 1768-17 Jan. 1769-)	3	Naples	2	FALSE		17	1769	1	22	1768	11	14.2681244	40.8517746						
1644	Rome (by 4 Mar.-15 Apr.-)	4	Rome	2	FALSE		15	1769	4	4	1769	3	12.4801802	41.8723889						
1644	Venice (29 May-)	5	Venice	2	FALSE		29	1769	5	29	1769	5	12.3155151	45.4408474						
1645	Rome	2	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1755	1755	FALSE	1747	1747	FALSE
1645	Capua (27 Sep. 1753)	3	Capua	1	FALSE		27	1753	9	27	1753	9	14.2130486	41.1061258						
1645	Naples	4	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
1645	Rome (1759)	1	Rome	2	FALSE		0	1759	0	0	1759	0	12.4801802	41.8723889	1759	1759	FALSE	1759	1759	FALSE
1646	Venice	1	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474	1705	1705	FALSE	1705	1705	FALSE
1646	Rome (by 19 Mar.-May)	2	Rome	1	FALSE		0	1705	5	19	1705	3	12.4801802	41.8723889						
1646	Padua (10 Jul.)	3	Padua	1	FALSE		10	1705	7	10	1705	7	11.8767611	45.4064349						
1647	Naples (by 3 Nov. 1760-d. 26 Jan. 1763)	1	Naples	1	FALSE		0	1763	1	3	1760	11	14.2681244	40.8517746	1763	1763	FALSE	1760	1760	FALSE
1647	Rome (Oct. 1762)	1	Rome	1		1	0	1762	10	0	1762	10	12.4801802	41.8723889						
1648	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1736	1736	FALSE	1732	1732	FALSE
1648	Pisa (by 23 Mar.)	1	Pisa	2	FALSE		23	1794	3	23	1794	3	10.4016888	43.7228386	1794	1794	FALSE	1794	1794	FALSE
1649	"Rome (Thorpe letters MSS, 12 Dec. 1789, 24 Apr. 1790)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1790	1790	FALSE	1789	1789	FALSE
1650	"Leghorn (28 Mar.: dining with the British consul, John Udny; Bentham jnl.MSS)"	1	Leghorn	1	FALSE		28	1794	3	28	1794	3	10.416111	43.520833	1794	1794	FALSE	1794	1794	FALSE
1651	Rome (by 28 Mar. 1711-d. 1713)	1	Rome	1	FALSE		0	1713	1	28	1711	3	12.4801802	41.8723889	1713	1713	FALSE	1711	1711	FALSE
1652	Rome (by 22 Dec. 1781-before Jun. 1782)	1	Rome	1	FALSE		0	1782	6	22	1781	12	12.4801802	41.8723889	1782	1782	FALSE	1781	1781	FALSE
1652	Rome (by 6 Mar. 1784- 92)	2	Rome	2	FALSE		0	1784	1	6	1784	3	12.4801802	41.8723889	1814	1814	FALSE	1784	1784	FALSE
1652	Naples (1792-3)	3	Naples	2	FALSE		0	1793	0	0	1792	0	14.2681244	40.8517746						
1652	Rome (1793-7)	4	Rome	2	FALSE		0	1797	0	0	1793	0	12.4801802	41.8723889						
1652	Naples (by Jun. 1797)	5	Naples	2	FALSE		0	1797	6	0	1797	6	14.2681244	40.8517746						
1652	Rome (1797-9)	6	Rome	2	FALSE		0	1799	0	0	1797	0	12.4801802	41.8723889						
1652	Naples (1800-7)	7	Naples	2	FALSE		0	1807	0	0	1800	0	14.2681244	40.8517746						
1652	Palermo (1807-13)	8	Palermo	2	FALSE		0	1813	0	0	1807	0	13.3612671	38.1156879						
1652	Rome (1814)	9	Rome	2	FALSE		0	1814	0	0	1814	0	12.4801802	41.8723889						
1652	Rome (by Jan. 1816-d. 26 Aug.)	1	Rome	3	FALSE		0	1816	8	0	1816	1	12.4801802	41.8723889	1816	1816	FALSE	1815	1815	FALSE
1654	"Leghorn (subscriber to Mrs Barry's Maria, a Persian Slave)"	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1790	1790	FALSE	1790	1790	FALSE
1655	Rome (-Oct. 1723)	1	Rome	1	FALSE		0	1723	10	0	1723	10	12.4801802	41.8723889	1725	1725	FALSE	1723	1723	FALSE
1655	Naples (Oct. 1723; Oct. 1724)	2	Naples	1	FALSE		0	1723	10	0	1723	10	14.2681244	40.8517746						
1655	Rome (Mar. 1725)	3	Rome	1	FALSE		0	1725	3	0	1725	3	12.4801802	41.8723889						
1657	Venice (-by 20 Jan.)	1	Venice	1	FALSE		20	1730	1	20	1730	1	12.3155151	45.4408474	1730	1730	FALSE	1730	1730	FALSE
1657	Turin	2	Turin	2	FALSE		0	0	0	0	0	0	7.6868565	45.070312	1738	1738	FALSE	1734	1734	FALSE
1657	Florence (3 Oct. 1734-Apr. 1738)	3	Florence	2	FALSE		0	1738	4	3	1734	10	11.2480006	43.7710332						
1657	Rome (Mar. 1735)	1	Rome	2		3	0	1735	3	0	1735	3	12.4801802	41.8723889						
1658				1											1746	1746	FALSE	1746	1746	FALSE
1658	Italy (Home list MSS)	1	Italy	2	FALSE		0	0	0	0	0	0	12.56738	41.87194	1773	1773	FALSE	1772	1772	FALSE
1659	Capua (5 Oct.)	1	Capua	1	FALSE		5	1772	10	5	1772	10	14.2130486	41.1061258	1772	1772	FALSE	1772	1772	FALSE
1659	Naples	2	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
1660	Mont Cenis (23 Feb.)	1	Mont Cenis	1	FALSE		23	1765	2	23	1765	2	6.9280553	45.2375251	1765	1765	FALSE	1765	1765	FALSE
1660	Turin (24 Feb.-2 Mar.)	2	Turin	1	FALSE		2	1765	3	24	1765	2	7.6868565	45.070312						
1660	Genoa (6-9 Mar.)	3	Genoa	1	FALSE		0	0	0	6	1765	3	8.946256	44.4056499						
1660	Portofino (10-16 Mar.)	4	Portofino	1	FALSE		16	1765	3	10	1765	3	9.2097879	44.3031559						
1660	Genoa (17-22 Mar.)	5	Genoa	1	FALSE		22	1765	3	17	1765	3	8.946256	44.4056499						
1660	Piacenza (24 Mar.)	6	Piacenza	1	FALSE		24	1765	3	24	1765	3	9.6865813	45.0473754						
1660	Modena	7	Modena	1	FALSE		0	0	0	0	0	0	10.9200867	44.6488366						
1660	Bologna (25 Mar.)	8	Bologna	1	FALSE		25	1765	3	25	1765	3	11.3426163	44.494887						
1660	Florence (26-27 Mar.)	9	Florence	1	FALSE		27	1765	3	26	1765	3	11.2480006	43.7710332						
1660	Siena (28 Mar.)	10	Siena	1	FALSE		28	1765	3	28	1765	3	11.3307574	43.318809						
1660	Rome (29/31 Mar.-19 Apr.)	11	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
1660	Naples (23 Apr.-4 May)	12	Naples	1	FALSE		4	1765	5	23	1765	4	14.2681244	40.8517746						
1660	Rome (8-18 May)	13	Rome	1	FALSE		18	1765	5	8	1765	5	12.4801802	41.8723889						
1660	Spoleto	14	Spoleto	1	FALSE		0	0	0	0	0	0	12.7344664	42.7305146						
1660	Macerata (20 May)	15	Macerata	1	FALSE		20	1765	5	20	1765	5	13.4534767	43.2984268						
1660	Loreto (21 May)	16	Loreto	1	FALSE		21	1765	5	21	1765	5	13.6065668	43.4396423						
1660	Perugia (22 May)	17	Perugia	1	FALSE		22	1765	5	22	1765	5	12.3908279	43.1107168						
1660	Arezzo (23 May)	18	Arezzo	1	FALSE		23	1765	5	23	1765	5	11.8796336	43.4632839						
1660	Florence (24/25 May-1 Jun.)	19	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
1660	Lucca	20	Lucca	1	FALSE		0	0	0	0	0	0	10.4950609	43.8376211						
1660	Pisa (2 Jun.)	21	Pisa	1	FALSE		2	1765	6	2	1765	6	10.4016888	43.7228386						
1660	Leghorn (3-7 Jun.)	22	Leghorn	1	FALSE		0	0	0	3	1765	6	10.416111	43.520833						
1660	Lerici	23	Lerici	1	FALSE		0	0	0	0	0	0	9.9169337	44.0756332						
1660	Genoa	24	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
1661	"Venice (9 May; met by the Duke of Shrewsbury with Hon. John Scudamore,William Strahan; Shrewsbury Jnl.)"	1	Venice	1	FALSE		9	1705	5	9	1705	5	12.3155151	45.4408474	1705	1705	FALSE	1705	1705	FALSE
1662	Rome (6 Feb.-1 Apr.: the 'affair of Mrs Farnworth'; Gandy letters MSS)	1	Rome	1	FALSE		1	1795	4	6	1795	2	12.4801802	41.8723889	1795	1795	FALSE	1795	1795	FALSE
1663	"Rome (Aug.: in touch with Jacobites; SP 85/15, anon., 1 Aug. 1725)"	1	Rome	1	FALSE		0	1725	8	0	1725	8	12.4801802	41.8723889	1725	1725	FALSE	1725	1725	FALSE
1664	Venice (18 Mar.-21 May 1791)	1	Venice	1	FALSE		21	1791	5	18	1791	3	12.3155151	45.4408474	1791	1791	FALSE	1791	1791	FALSE
1664	Civitavecchia	2	Civitavecchia	1	FALSE		0	0	0	0	0	0	11.7954132	42.0924239						
1664	Rome	3	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
1665	Leghorn	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1795	1795	FALSE	1795	1795	FALSE
1665	"Venice (6-13 Nov.: 'Farfuayson'/ 'Farguarson' with Capt. James Barnes,John Grant, en route to Padua; ASV IS 776)"	2	Venice	1	FALSE		13	1795	11	6	1795	11	12.3155151	45.4408474						
1667	Venice (23 Jun.-7 Jul.: 'Farquhosson'; ASV IS 764)	1	Venice	1	FALSE		7	1792	7	23	1792	6	12.3155151	45.4408474	1792	1792	FALSE	1792	1792	FALSE
1668	"Capua (23 Aug.: 'Miguel Farrell, Inglese'; ASN CRA 1257)"	1	Capua	1	FALSE		23	1753	8	23	1753	8	14.2130486	41.1061258	1753	1753	FALSE	1753	1753	FALSE
1669	"Rome (May: with an introduction from the Duke of Liria ,, claiming his reward for inciting Dubliners to come out; SP 85/14, f.336)"	1	Rome	1	FALSE		0	1723	5	0	1723	5	12.4801802	41.8723889	1723	1723	FALSE	1723	1723	FALSE
1672	Florence (May 1779-1780/1)	1	Florence	1	FALSE		0	1780	0	0	1779	5	11.2480006	43.7710332	1781	1781	FALSE	1779	1779	FALSE
1673	Milan (by 6 Jan. 1733)	1	Milan	1	FALSE		6	1733	1	6	1733	1	9.1859243	45.4654219	1735	1735	FALSE	1733	1733	FALSE
1673	Venice (-mid Mar. 1733)	2	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
1673	Rome	3	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
1673	Florence (21 Jul. 1734-Jan. 1735-)	4	Florence	1	FALSE		0	1735	1	21	1734	7	11.2480006	43.7710332						
1674	"Leghorn (member of the British Factory, married with a son; ASL G 1216)"	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1774	1774	FALSE	1774	1774	FALSE
1676	Padua (18 Jun.; Brown 1620)	1	Padua	1	FALSE		18	1719	6	18	1719	6	11.8767611	45.4064349	1719	1719	FALSE	1719	1719	FALSE
1677	Florence (Oct.)	1	Florence	1	FALSE		0	1768	10	0	1768	10	11.2480006	43.7710332	1768	1768	FALSE	1768	1768	FALSE
1677	Turin (Feb.)	1	Turin	2	FALSE		0	1774	2	0	1774	2	7.6868565	45.070312	1774	1774	FALSE	1774	1774	FALSE
1677	Milan	2	Milan	2	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
1677	Naples (Apr.)	3	Naples	2	FALSE		0	1774	4	0	1774	4	14.2681244	40.8517746						
1677	Rome (Nov.-Dec. 1775)	1	Rome	3	FALSE		0	1775	12	0	1775	11	12.4801802	41.8723889	1776	1776	FALSE	1775	1775	FALSE
1677	Florence (by 1 Jun. 1776)	2	Florence	3	FALSE		1	1776	6	1	1776	6	11.2480006	43.7710332						
1678				1											1799	1799	FALSE	1799	1799	FALSE
1679	Venice (by 22 May-1 Jul.)	1	Venice	1	FALSE		1	1733	7	22	1733	5	12.3155151	45.4408474	1733	1733	FALSE	1733	1733	FALSE
1679	Padua (8 Jul.)	2	Padua	1	FALSE		8	1733	7	8	1733	7	11.8767611	45.4064349						
1679	Rome (by Nov.)	3	Rome	1	FALSE		0	1733	11	0	1733	11	12.4801802	41.8723889						
1681	"Florence (betw. Aug. 1732,Apr. 1733: 'Fielding'; Spence Letters, 420)"	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1733	1732	TRUE	1733	1732	TRUE
1683	Rome (-22 Apr.)	1	Rome	1	FALSE		22	1724	4	22	1724	4	12.4801802	41.8723889	1724	1724	FALSE	1724	1724	FALSE
1683	Padua (13 May)	2	Padua	1	FALSE		13	1724	5	13	1724	5	11.8767611	45.4064349						
1683	Venice	3	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
1685	Naples (winter 1792-3)	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1793	1793	FALSE	1792	1792	FALSE
1685	Rome (Apr. 1793)	2	Rome	1	FALSE		0	1793	4	0	1793	4	12.4801802	41.8723889						
1685	Venice (7-11 May)	3	Venice	1	FALSE		11	1793	5	7	1793	5	12.3155151	45.4408474						
1685	Naples (Oct.)	4	Naples	1	FALSE		0	1793	10	0	1793	10	14.2681244	40.8517746						
1687				1											1753	1753	FALSE	1753	1753	FALSE
